ticker,event_ticker,category,event_time,vol_total,vol_24h,vol_4h,vol_1h,n_trades_1h,max_trade_size_1h,net_yes_volume_1h,vol_30m,n_trades_30m,max_trade_size_30m,net_yes_volume_30m,price_change_30m,z_vol_30m,z_vol_1h,z_max_trade_size_1h,z_price_change_30m,flag_volume_spike_30m,flag_big_trade_1h,flag_price_jump_30m,suspicion_score
KXMAMDANIMENTION-25NOV06-FIVE,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,1821,1821,121,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXTRUMPMENTION-25NOV07-NEW,KXTRUMPMENTION-25NOV07,Mentions,2025-11-05 21:11:28.488701+00:00,4335,4335,4078,187,1,187,-187,0,0,0,0,0.0,-0.25558507719768286,-0.3105577727549571,-0.36712566110543915,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-SOCI,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,2491,2491,1951,249,3,100,249,0,0,0,0,0.0,-0.25558507719768286,-0.2977907522922662,-0.4906222876227543,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-TRUM,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,2247,2247,271,31,1,31,-31,0,0,0,0,0.0,-0.25558507719768286,-0.3426812435965666,-0.5885678879640731,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-QUEE,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,1800,1800,1388,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-MUSL,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,2092,2092,1464,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-139,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,1765,1765,1412,550,2,350,-150,0,0,0,0,0.0,-0.25558507719768286,-0.23580892714275048,-0.13574692406725108,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-142,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,4149,4149,2456,282,4,190,118,0,0,0,0,0.0,-0.25558507719768286,-0.2909954026911565,-0.36286715674277314,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-145,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,450,450,450,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-148,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-151,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-154,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-157,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA14,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA17,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA20,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA23,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA26,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,688,688,507,229,2,200,229,0,0,0,0,0.0,-0.25558507719768286,-0.3019091459899084,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA32,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,754,754,387,250,4,199,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.350091643654775,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA35,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,335,335,335,250,3,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA38,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA41,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS12,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS21,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,255,255,255,200,2,190,200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.36286715674277314,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS18,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,2308,2308,1894,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS15,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,4982,4982,1761,5,1,5,5,0,0,0,0,0.0,-0.25558507719768286,-0.3480351554035015,-0.6254749257738454,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS27,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS30,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,250,250,250,250,3,200,-250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS3,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-127,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,3010,3010,3010,221,2,200,221,0,0,0,0,0.0,-0.25558507719768286,-0.3035565034689653,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-130,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,480,480,400,200,1,200,200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS6,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS9,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-133,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,400,400,400,200,2,195,200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.35576964947166306,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-136,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,547,547,547,200,1,200,200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNBATOTAL-25NOV05PHICLE-221,KXNBATOTAL-25NOV05PHICLE,Sports,2025-11-06 02:45:38.915803+00:00,954,954,714,217,2,200,217,0,0,0,0,0.0,-0.25558507719768286,-0.3043801822084938,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNBASPREAD-25NOV05PHICLE-PHI5,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06 02:45:41.008688+00:00,3730,3730,2311,500,4,300,-500,0,0,0,0,0.0,-0.25558507719768286,-0.24610491138685608,-0.2067219967783517,-0.006374494683009475,False,False,False,0.0
KXNBASPREAD-25NOV05WASBOS-BOS1,KXNBASPREAD-25NOV05WASBOS,Sports,2025-11-06 03:05:17.059625+00:00,3029,3029,2999,500,4,395,500,0,0,0,0,0.0,-0.25558507719768286,-0.24610491138685608,-0.0718693586272605,-0.006374494683009475,False,False,False,0.0
KXNBASPREAD-25NOV05WASBOS-BOS7,KXNBASPREAD-25NOV05WASBOS,Sports,2025-11-06 03:05:17.059625+00:00,11220,11220,11033,1360,7,445,1240,0,0,0,0,0.0,-0.25558507719768286,-0.06901398238823983,-0.0008942859161598616,-0.006374494683009475,False,False,False,0.0
KXNBASPREAD-25NOV05PHICLE-CLE1,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06 02:45:41.008688+00:00,1281,1281,1128,526,4,420,526,0,0,0,0,0.0,-0.25558507719768286,-0.24075099957992116,-0.03638182227171018,-0.006374494683009475,False,False,False,0.0
KXNBASPREAD-25NOV05WASBOS-WAS5,KXNBASPREAD-25NOV05WASBOS,Sports,2025-11-06 03:05:17.059625+00:00,6959,6959,6516,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS24,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,791,791,791,499,10,200,1,0,0,0,0,0.0,-0.25558507719768286,-0.2463108310717382,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNBASPREAD-25NOV05BKNIND-IND21,KXNBASPREAD-25NOV05BKNIND,Sports,2025-11-06 02:55:08.052898+00:00,2847,2847,2847,500,2,384,-500,0,0,0,0,0.0,-0.25558507719768286,-0.24610491138685608,-0.08748387462370265,-0.006374494683009475,False,False,False,0.0
KXNBASPREAD-25NOV05UTADET-DET25,KXNBASPREAD-25NOV05UTADET,Sports,2025-11-06 02:50:20.874607+00:00,556,556,556,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05USIBUT-167,KXNCAAMBTOTAL-25NOV05USIBUT,Sports,2025-11-06 02:35:38.151358+00:00,200,200,200,200,1,200,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05USIBUT-164,KXNCAAMBTOTAL-25NOV05USIBUT,Sports,2025-11-06 02:35:38.151358+00:00,200,200,200,200,1,200,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05USIBUT-161,KXNCAAMBTOTAL-25NOV05USIBUT,Sports,2025-11-06 02:35:38.151358+00:00,350,350,350,200,1,200,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05USIBUT-158,KXNCAAMBTOTAL-25NOV05USIBUT,Sports,2025-11-06 02:35:38.151358+00:00,377,377,377,200,1,200,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05USIBUT-152,KXNCAAMBTOTAL-25NOV05USIBUT,Sports,2025-11-06 02:35:38.151358+00:00,675,675,675,428,3,200,28,0,0,0,0,0.0,-0.25558507719768286,-0.26093112869836815,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05USIBUT-149,KXNCAAMBTOTAL-25NOV05USIBUT,Sports,2025-11-06 02:35:38.151358+00:00,225,225,225,200,1,200,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05USIBUT-146,KXNCAAMBTOTAL-25NOV05USIBUT,Sports,2025-11-06 02:35:38.151358+00:00,329,329,200,200,1,200,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05USIBUT-143,KXNCAAMBTOTAL-25NOV05USIBUT,Sports,2025-11-06 02:35:38.151358+00:00,200,200,200,200,1,200,200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05USIBUT-170,KXNCAAMBTOTAL-25NOV05USIBUT,Sports,2025-11-06 02:35:38.151358+00:00,200,200,200,200,1,200,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05USIBUT-140,KXNCAAMBTOTAL-25NOV05USIBUT,Sports,2025-11-06 02:35:38.151358+00:00,200,200,180,180,1,180,180,0,0,0,0,0.0,-0.25558507719768286,-0.3119992105491319,-0.37706217128499325,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05USIBUT-BUT8,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06 02:35:45.458262+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05USIBUT-BUT35,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06 02:35:45.458262+00:00,250,250,250,250,2,200,-250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05USIBUT-BUT5,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06 02:35:45.458262+00:00,250,250,240,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05USIBUT-BUT32,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06 02:35:45.458262+00:00,912,912,912,343,7,200,-203,0,0,0,0,0.0,-0.25558507719768286,-0.27843430191334767,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05USIBUT-BUT29,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06 02:35:45.458262+00:00,2675,2675,2675,85,1,85,85,0,0,0,0,0.0,-0.25558507719768286,-0.3315615806129325,-0.5119148094360845,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05USIBUT-BUT23,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06 02:35:45.458262+00:00,2895,2895,2638,414,6,200,186,0,0,0,0,0.0,-0.25558507719768286,-0.2638140042867177,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05USIBUT-BUT20,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06 02:35:45.458262+00:00,2045,2045,722,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05USIBUT-BUT17,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06 02:35:45.458262+00:00,301,301,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05USIBUT-BUT14,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06 02:35:45.458262+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05USIBUT-BUT11,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06 02:35:45.458262+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05RIDRUTG-161,KXNCAAMBTOTAL-25NOV05RIDRUTG,Sports,2025-11-06 02:50:34.542542+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05RIDRUTG-158,KXNCAAMBTOTAL-25NOV05RIDRUTG,Sports,2025-11-06 02:50:34.542542+00:00,246,246,246,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05RIDRUTG-155,KXNCAAMBTOTAL-25NOV05RIDRUTG,Sports,2025-11-06 02:50:34.542542+00:00,326,326,326,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05RIDRUTG-152,KXNCAAMBTOTAL-25NOV05RIDRUTG,Sports,2025-11-06 02:50:34.542542+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05RIDRUTG-149,KXNCAAMBTOTAL-25NOV05RIDRUTG,Sports,2025-11-06 02:50:34.542542+00:00,252,252,252,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
